,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428
0,5302.4546,6163.7373,6282.566,9539.218,9510.915,5286.3364,5219.747,4619.7817,5419.2593,8796.759,3844.4587,1.8078283,1.7839017,7358.183,4381.182,6586.7603,6570.8755,4036.1636,7155.7617,4168.086,5603.727,5396.0527,5421.418,5352.2676,5540.8145,5355.178,5347.0405,5369.337,5348.205,4082.2463,6804.646,6502.5854,6580.8433,5061.34,4906.28,8430.645,8347.829,8404.725,8314.834,8379.031,8359.735,8334.88,6524.8916,6567.042,6508.643,6640.646,6644.017,6662.1284,8172.801,8233.693,8292.485,8269.393,8206.236,8195.946,8210.694,8198.127,8419.097,6775.15,6902.8936,6746.394,6756.962,6796.174,4910.2544,5780.4395,22.132166,7447.117,7359.19,7412.164,7477.6533,7353.017,7375.1177,7374.962,4497.1763,7232.771,7200.2227,7230.071,7156.395,7255.4595,7255.0825,7259.194,7235.7705,6112.9463,5994.6235,7294.264,7239.2275,7296.994,7255.304,7256.605,7209.945,7290.8022,7219.403,7315.247,7270.5073,7364.581,7111.447,7132.8467,7144.706,7107.3286,7078.499,7131.7285,7127.163,8546.2705,8943.087,8608.897,8556.97,8568.103,6333.1006,9650.947,9860.169,9647.212,9415.809,9616.119,9668.289,5322.4175,2927.47,6896.325,6912.216,6929.379,6762.0654,6631.6416,6699.246,6720.956,6775.226,6777.0073,6749.8813,6710.7827,6988.5737,6939.948,6927.8403,7087.766,7000.787,6211.1865,5939.102,8336.123,6521.887,5755.1646,7170.125,7143.0356,7489.7715,5923.759,5911.694,4735.012,6976.4214,5061.384,5098.8267,5328.491,4987.6475,5119.0254,5240.0513,4522.7905,7047.513,8275.552,4317.5825,0.58273286,6031.0957,6530.4297,7156.5874,7255.1914,7197.0503,7251.1562,8007.6807,8286.335,9066.69,9102.208,7121.6177,7107.147,7063.952,7169.692,6288.1074,6650.2925,6019.373,6619.5713,8621.169,8612.75,8554.956,8777.901,8644.504,6592.971,6765.0605,6150.816,6932.8,6929.537,6996.942,7008.048,6949.4507,6560.7017,6615.021,6596.395,7213.661,7187.7036,5182.112,3268.316,5525.918,5235.017,5207.6553,5218.991,5283.9243,6619.0015,6567.2676,6665.5537,8999.985,9124.331,8617.796,9038.097,9104.646,6528.0244,7346.62,8231.665,8240.728,6656.321,6627.06,6529.225,7146.4985,6485.116,2502.2769,3764.5095,7144.73,6700.801,7212.5713,7911.7646,6652.9814,7142.394,7100.5317,9351.315,9798.19,3615.2693,4138.218,6517.125,7136.331,6100.69,6557.686,6288.5317,6285.3467,6318.005,6352.7183,6450.6807,6304.684,6442.1367,5928.0435,6866.8687,6676.527,6648.3174,6719.6133,6664.935,6698.5186,6657.951,4776.0996,7564.1445,4248.0264,7822.075,5154.9854,7864.923,7886.1367,7899.998,7546.0645,7925.7046,8493.265,8381.669,7310.7393,7291.411,6773.0073,7111.217,7015.158,1968.288,6412.8867,6581.0806,5075.8257,952.842,5863.6406,8749.608,6812.7485,6800.641,6204.325,6153.3306,6193.9453,7245.1797,6357.8994,6332.7163,6447.0083,6332.0503,6307.0464,4168.0425,4209.0796,4135.82,4232.792,7346.6274,7654.6577,7355.3276,7323.915,7334.409,4.443147,7061.303,7027.825,7147.2,9469.482,4434.2427,5218.7896,5745.921,8366.233,8519.6455,8038.9497,6655.312,5544.2563,4831.083,4876.4785,7132.287,8560.992,5498.1167,7836.2163,7502.09,6639.9126,3.3434656,0.042789042,0.08353385,11.053452,0.24092877,1.3623921,0.08496345,3727.747,2808.9768,0.2817467,0.044574372,0.22627854,5346.725,5581.1797,3990.4412,4007.0806,3854.3596,3676.8025,3626.806,4466.5933,6629.2925,5793.8135,4619.961,4445.401,5715.3857,3925.2588,6868.144,2129.6658,4534.156,7882.463,4249.505,8976.552,5907.627,5226.599,6829.1533,6703.7354,6903.578,6772.7603,8977.524,6481.6597,5358.925,7055.745,5870.2905,4841.206,4776.7305,0.14049654,7139.4536,5451.7407,4304.675,7317.9077,5018.0225,3940.769,3357.052,6417.523,6759.9897,6456.154,3975.1848,5976.521,2158.9243,6155.24,5411.916,8366.546,7180.5464,6948.9126,5315.963,7026.433,7115.1313,4760.047,5931.5073,3620.5432,4812.089,31.459427,5531.2847,1514.8483,6840.0166,5311.34,4610.5615,3938.4932,3653.306,4653.633,4172.7476,7082.7573,5435.4663,4869.6797,4644.696,4216.866,4253.1313,7004.466,4689.8877,0.13737589,5135.0825,0.0603951,0.0019176089,6409.282,7093.445,5330.569,7466.878,6469.5806,4164.578,3115.6357,4142.317,4999.705,2804.313,3585.2815,4130.9478,3255.137,3583.5647,3683.1243,4033.6638,3336.168,3544.7932,4335.6753,3592.7886,6612.4897,4310.0996,4372.157,4654.8423,4087.7207
1,4917.291,5874.8896,5896.2305,9285.558,9341.011,4953.4863,4635.4067,4562.6934,5568.542,9511.494,3602.725,0.8388551,0.0,7043.688,3773.342,6106.479,6096.893,4074.4092,6903.0396,3518.1995,5203.3784,5095.8,5083.399,5102.0356,5121.5903,5081.2715,5068.62,5114.375,5087.163,3776.253,6351.258,6192.4907,6258.419,4696.2046,4806.5225,8284.902,8200.35,8257.294,8199.214,8241.014,8208.15,8175.39,5965.245,6183.753,6021.9,6167.0757,6104.7007,6160.859,8234.124,8266.367,8196.669,8183.3843,8229.896,8231.183,8243.015,8239.125,8128.3174,6479.3667,6590.42,6468.978,6495.9233,6442.7256,4826.5684,5594.8735,2.537155,7120.703,7114.253,7079.2017,7029.1133,7070.753,7044.6025,7057.3604,3810.5286,7111.5024,7106.563,6756.0684,7135.0044,7088.941,7140.716,7070.5293,7068.6396,7161.943,5320.4453,6669.4966,6699.956,6748.815,6694.2134,6692.6475,6690.1074,6670.88,6712.3267,6716.943,6717.359,6748.294,6293.732,6524.512,6460.586,6584.92,6463.7803,6320.142,6375.8364,8004.267,8180.6772,8014.5176,8022.3823,7956.915,5474.242,9527.437,8981.699,9521.07,9128.529,9491.492,9499.074,5119.83,3305.8264,6159.388,6196.241,6071.825,6007.6743,5983.0117,6043.809,6254.584,5964.584,5934.858,6071.3457,6016.3896,6711.217,6655.2866,6703.4697,6772.2544,6718.7637,5707.1885,6014.0425,8198.872,5688.78,5321.9863,6804.4575,6744.457,6932.0205,6201.872,6285.337,4146.2095,6650.387,4631.339,4763.4067,4735.7593,4837.801,4785.0483,4865.31,3112.1423,6491.3184,7619.331,4048.8967,0.2440586,5811.845,5795.8047,6464.2764,6796.44,6721.091,6815.3193,7962.674,8067.473,9374.484,9451.697,7036.3975,7145.957,7117.331,7077.648,5831.6597,6405.011,5856.345,5977.1177,7836.5747,7788.2373,7843.2485,8179.504,7821.1978,5226.413,5672.9,5848.2046,6112.625,6097.9453,6190.627,6087.089,6107.3335,7392.682,7468.0327,7365.4233,6906.465,6871.0615,5524.2754,1722.727,5265.4126,5437.2666,5260.953,5159.169,5348.536,6205.682,6100.2393,6143.3877,8157.839,8277.913,8417.988,8160.607,8274.795,6243.284,7791.493,7855.6255,7783.175,7487.8535,7286.435,7243.1606,6479.3066,6142.8823,1818.5741,3830.4336,6872.548,5991.756,5887.4087,6940.2397,6465.3247,6422.885,6388.8896,9120.691,8925.518,2677.6929,3699.2234,6202.0234,7082.463,6298.866,5445.1255,5434.774,5350.07,5336.8154,5369.2803,5610.674,5528.062,5539.2603,5216.6025,6156.9336,6099.7163,5864.048,6055.589,6074.7334,6089.3496,6075.782,4952.5015,7251.759,4378.2383,7165.455,5044.874,7141.4907,7092.397,7113.695,7077.905,7105.5493,7988.1997,8384.722,7545.4155,7511.209,7532.0444,6914.951,6600.2646,1744.3136,6458.9746,6586.063,5071.027,981.54315,5640.4067,7904.9385,6105.051,6021.505,6437.0366,6369.4185,6452.288,6981.527,6980.611,7041.732,7144.87,7016.812,6028.2554,4225.6597,4250.6353,4225.5537,4213.63,7083.895,7134.7427,6993.717,7011.198,7080.887,1.7780862,7010.6387,6943.8057,7073.732,9380.287,4627.779,4912.7163,5156.0244,7653.102,7831.7676,7945.2554,6115.578,4883.904,4139.5596,4326.986,6737.4204,7592.982,5448.367,7763.7886,6206.225,5706.899,2.5419996,0.0009689115,0.0,9.944038,0.97575855,2.7128913,0.0,2143.0737,2491.6477,0.009631953,0.0,0.006512807,5289.972,5237.145,3096.3735,3785.0637,2824.8684,2673.8672,2873.4832,4705.6396,6037.1313,5651.422,4328.158,4168.067,4976.859,2959.8384,6291.181,1998.4835,4612.194,7643.033,4305.919,8059.6973,5577.859,4366.906,6429.9814,6093.238,6213.0864,6252.138,8058.0913,5799.1567,5801.1196,6539.5825,5293.3726,4606.3784,4513.5425,0.0,6872.9893,5207.1104,3915.8955,6993.28,5083.0327,3184.3462,2343.6755,6188.6016,6183.258,6122.2583,2471.946,5747.409,1804.2859,6228.2954,5066.324,7708.3647,6890.1406,6879.227,4234.778,6738.8013,6807.62,4580.624,5925.0083,1302.655,4704.494,1.4173869,4951.422,33.028255,6759.5977,4296.5366,4309.842,2578.3943,2019.0242,4340.7607,2657.9714,6809.226,5201.0747,4740.498,4294.1274,3565.171,3417.883,7109.5376,4593.496,0.014358071,5265.1587,0.0034517888,0.0,6437.6055,6706.357,4729.228,7573.0117,5864.418,4164.1206,2912.3958,4194.9956,5119.067,2638.1665,3478.3823,4051.7905,3159.4731,3486.3354,3474.3416,4090.379,937.7142,3401.1335,4263.7656,3017.5974,6433.298,4758.7783,4526.822,4784.4463,4291.6465
2,4964.1763,5847.3755,5809.9473,8550.935,8580.364,4763.946,4832.5786,4578.1,5218.7715,9278.186,3654.481,36.759727,0.0,7291.6553,4122.345,6101.339,6042.455,3992.2068,7184.3184,3948.1816,5273.1294,5198.789,5048.7783,5151.33,5216.4824,5074.318,5075.8906,5165.132,5253.939,3936.098,6661.1025,6110.4785,6218.8906,4657.011,4706.4863,7799.537,7717.1865,7760.6387,7698.8545,7769.5723,7683.722,7671.9453,5942.3496,5904.6494,5854.0376,6008.673,5875.8813,6028.341,8169.6294,8174.494,8205.048,8180.2983,8187.719,8164.7217,8165.344,8209.906,8157.985,6679.8276,6612.8574,6728.168,6661.858,6723.7124,4783.767,5525.64,2.178489,7348.823,7340.269,7327.1577,7287.3906,7307.864,7303.8823,7265.7183,4036.347,6551.705,6499.129,6762.9624,6558.6714,6570.709,6648.864,6607.195,6613.8843,6130.219,5438.786,6517.493,6531.872,6672.9634,6540.8076,6507.7554,6473.403,6486.8174,6472.8115,6494.7505,6534.388,6470.315,6337.726,6395.43,6400.0815,6495.5166,6364.8975,6321.462,6367.506,7736.533,8057.536,7748.6636,7780.504,7771.4385,4767.166,8831.487,9040.295,8782.421,8987.908,8763.799,8809.818,5043.716,3075.9277,6164.2456,6050.728,6063.8477,5957.345,5899.1772,6024.5117,6143.2964,5964.0303,5934.683,5959.8257,5902.5376,6705.8906,6736.9106,6723.4746,6782.6577,6630.843,5564.431,5649.126,7686.3857,6250.0605,5319.0815,6818.9966,6803.9443,6981.6553,6469.557,6492.92,4455.362,6630.1797,4573.665,4692.8604,4712.8994,4682.363,4753.342,4795.512,3726.415,6471.5513,7369.316,3939.2847,0.24413702,5921.439,5857.7715,6406.1294,6940.5107,6934.824,6924.388,7581.694,8094.4424,8723.856,8751.485,7133.4927,7105.6553,7148.4116,7077.4785,5843.6587,6422.3887,5856.7144,5991.6577,8129.372,8095.1157,8106.8237,8147.6616,8128.208,5879.2656,6240.874,5890.473,6107.6177,6132.763,6242.3647,6140.596,6187.2065,6950.233,7137.6553,6998.4106,7093.751,7112.6777,5329.068,2570.567,5210.7075,5239.646,5162.623,5108.6914,5372.407,6260.382,6246.0566,6210.8613,8113.514,8215.141,8247.504,8128.1504,8193.358,6156.611,8094.958,7870.759,7801.7603,7812.405,8340.888,8217.953,6988.5283,6262.536,1724.3241,4115.685,7046.95,5944.385,6610.3203,7319.11,6542.658,6351.048,6372.925,8806.241,8984.245,3111.6233,4091.2402,6322.3604,7174.89,6349.962,5543.1157,5901.5483,5593.6387,5558.5176,5537.099,6104.439,6124.401,6093.8228,5511.4697,6182.352,6449.378,6329.372,6537.7134,6435.8286,6457.981,6506.2876,4985.431,7272.8604,4156.0054,7366.821,5172.163,7375.702,7308.5806,7379.469,7013.77,7388.1855,7903.016,8470.427,7913.732,7894.7637,7909.2217,6560.806,6805.694,1744.2959,6264.7017,6497.351,5078.358,1011.81396,5612.6504,8267.242,6529.8276,6517.0767,6257.9175,6207.4453,6278.906,7105.5303,6636.0605,6675.36,6815.3,6650.131,5942.3687,4073.7395,4142.666,4111.934,4064.1138,7269.512,7113.7427,7288.5806,7309.513,7274.8857,2.4299142,7091.4507,7035.318,7147.0605,9519.907,4347.973,5531.41,5596.3027,7524.5405,7738.4453,7761.3345,6492.4653,5475.1587,4395.432,4269.9946,6859.534,7961.557,5778.642,7552.6274,6820.2925,6133.7124,3.0272253,0.010445951,0.0,10.293296,0.11619495,0.25522017,0.0,1448.1733,2383.0674,0.10380531,0.0,0.0,5306.5264,5400.905,2920.513,3732.8804,2967.1084,3037.2742,2957.6748,4546.1523,6031.75,5712.221,4464.286,4333.2944,5068.8633,3474.9646,6571.451,1862.026,4682.939,7848.9717,4366.3374,8096.5586,5770.051,4779.581,6351.6084,6415.499,6530.159,6487.977,7994.6426,6206.08,6615.43,6341.3496,5307.081,4739.056,4478.674,0.13812448,7157.5923,5276.553,4054.0781,7304.19,5042.605,3743.1067,1781.4117,6009.6924,6126.9,6262.4697,3045.3455,5663.7505,1730.183,6232.262,5777.25,7643.372,6814.9995,6760.39,4818.6147,6724.942,6860.185,4609.7354,5708.699,4.9334087,4883.7446,0.0,5225.6074,0.0,6517.416,4634.663,4637.6743,3085.177,1573.0206,4521.2026,3168.0525,6804.3306,5289.473,4683.729,4491.91,3596.306,3772.099,7119.2065,4621.568,0.32338396,5233.142,0.006410349,0.0,6407.885,6415.3184,5036.5957,7992.752,5852.91,4115.312,2763.8672,4069.8862,5435.4746,2344.6152,3508.1726,3964.2344,3108.6062,3347.4329,3508.5083,4035.9395,693.9298,3250.7449,4337.366,2999.053,6374.653,4565.6753,4576.9316,4500.788,4306.348
3,4922.92,5760.819,5787.4717,8842.403,8974.745,4825.517,4810.596,4594.1387,5177.512,8611.014,3964.7092,22.96304,0.0,7359.0713,3974.5574,6380.279,6396.155,4462.13,7120.1562,3851.0037,5331.3696,5270.7173,5103.1226,5245.1973,5290.1714,5057.804,5058.473,5194.4873,5174.322,3758.9866,6496.7793,6306.435,6446.944,4638.633,4724.7715,7942.5947,7859.5913,7886.0513,7827.6465,7872.815,7837.763,7798.131,6054.0317,6033.7183,5998.2905,6090.689,6026.9336,6088.7754,8030.0737,8044.412,8069.646,8052.325,8080.5996,8013.4067,8049.9873,8071.147,8101.135,6634.8765,6602.0957,6597.3438,6578.167,6593.481,4707.857,5797.6016,2.1271164,7353.472,7361.1924,7292.111,7287.201,7323.4395,7326.916,7314.1323,3846.6814,7137.158,7093.3857,6724.5537,7086.5376,7092.367,7175.225,7093.6353,7078.1533,6190.0,5389.893,6525.773,6572.9243,6626.21,6577.8687,6545.295,6600.9536,6554.204,6567.1226,6579.5576,6632.3174,6577.0874,6434.863,6472.973,6455.867,6433.0537,6430.4717,6434.879,6429.1265,7729.482,7956.728,7735.78,7725.213,7707.337,5247.8965,9163.499,8891.802,9137.935,8988.16,9094.121,9174.175,5234.265,3288.3938,6387.383,6390.626,6289.042,6229.626,6225.104,6357.1294,6114.7554,6198.063,6265.8003,6211.485,6156.9277,6748.0522,6699.4854,6731.532,6771.6655,6672.955,6021.366,5862.726,7839.808,5991.5454,5337.4253,6739.6504,6759.3657,6832.9907,5780.5625,5807.38,4252.276,6621.403,5015.379,5086.9424,5041.071,5095.6235,5210.795,5164.27,4000.1233,6668.2505,7858.8135,3852.862,0.3876936,5970.262,6055.354,6644.8745,7052.662,7087.782,7093.43,7999.357,8104.3003,9231.705,9254.925,7171.447,7265.5107,7239.6133,7216.9126,6341.8105,6481.816,6314.894,6354.8022,8441.23,8449.727,8439.258,8097.849,8430.594,5978.162,6405.673,6247.613,6423.8545,6433.58,6613.511,6430.101,6469.95,6623.6787,6722.5884,6586.916,7137.742,7113.975,5338.11,2719.225,5195.6836,5424.03,5373.4624,5302.0776,5473.5273,6395.1616,6406.577,6383.292,8340.881,8431.395,8351.771,8354.654,8434.101,6064.2334,7479.5117,8046.7705,7962.0806,6916.1294,7109.122,7034.5107,6818.95,6274.9326,1592.4495,4298.337,7095.3223,6187.0605,6809.244,7057.753,6763.931,6458.5947,6533.411,8904.952,8836.661,3221.9343,3905.115,6232.818,7198.357,5770.245,5648.366,6335.2646,5634.0923,5580.711,5540.905,6511.366,6399.4663,6451.3496,5390.5103,6431.9116,6436.3394,6190.2305,6417.547,6467.638,6456.674,6431.5903,5217.5103,7210.2466,4207.6147,7228.105,5146.188,7212.2393,7093.1436,7104.5347,7009.0176,7206.4126,7886.815,8139.5747,7462.689,7454.858,7016.336,6954.3276,6821.922,1722.8035,6675.1865,6708.3696,5092.611,1035.9371,5413.473,8546.277,6565.286,6436.5,6750.341,6648.7715,6688.4775,7203.4126,6127.627,6238.45,6318.9546,6196.725,5999.241,4024.584,3997.8945,3994.2324,3952.6997,7316.116,7061.437,7338.8696,7314.4604,7304.936,2.310422,7058.655,6959.8735,7112.22,9315.022,4559.3887,5004.071,5726.5796,7762.61,7937.2803,7865.935,6462.878,4956.384,4585.0796,4613.319,6899.2075,8228.847,5611.547,7780.0166,6837.439,6174.4746,2.843502,0.020449454,0.0,10.0182705,0.108162254,3.3483965,0.0,1890.4655,2389.7847,0.04666063,0.0,0.020953508,5470.603,5448.485,3682.2239,3754.393,3014.8806,3006.8816,3122.4363,4617.308,6211.65,5644.9907,4601.696,4381.935,4930.141,3673.9978,6495.971,1831.942,4954.8813,7628.4243,4306.314,8225.979,5710.205,4888.6416,6327.5986,6435.8047,6553.12,6509.044,8212.537,6231.82,5453.027,6346.674,5510.888,4965.3916,4553.267,0.1615829,7114.4893,5101.8647,3830.7393,7300.9883,5292.143,3957.2815,1812.8882,6117.964,6458.948,6306.6284,3308.0222,5946.5547,1726.4722,6580.488,5267.2124,7818.4966,7160.107,6784.6074,4692.44,6807.219,6925.8022,4591.9976,5973.4688,174.4674,4914.279,0.16928716,5294.144,0.0,6889.0723,4411.898,4629.0454,3059.0344,1467.9141,4436.851,3521.0437,7096.093,5668.1074,4882.3237,4619.7334,3883.0754,3843.7153,7160.5947,4802.2837,0.108803764,5442.0215,0.0070940168,0.001941278,6631.583,6504.14,5013.901,7518.4136,5837.4756,3990.9495,2804.873,3967.502,5295.9775,2340.7004,3368.1682,3831.3416,3090.1729,3391.9756,3416.3884,3942.008,494.0854,3215.6802,4169.5723,3132.7058,6342.7197,4496.1924,4541.034,4621.328,4147.89
4,5090.8325,5454.541,5740.1553,8631.612,8725.028,4598.942,5030.3945,4441.834,4981.059,9574.284,3975.039,0.0,0.0,7030.6704,4262.4937,6109.199,6140.631,4388.8086,6877.195,4109.8115,5433.7715,5384.2324,5222.0454,5364.6045,5394.4214,5033.283,5029.355,5330.3257,5333.648,3827.9395,6261.0034,6006.626,6156.261,4904.7764,4995.355,7720.373,7646.45,7693.3174,7637.9316,7653.9263,7608.533,7566.524,5722.6294,5712.6157,5721.189,5815.5664,5737.358,5715.5596,7842.138,7865.409,7871.9023,7852.4443,7882.765,7840.9326,7859.5054,7886.1416,7988.0283,6419.0312,6548.878,6398.1646,6400.364,6381.6367,4891.6553,5509.062,3.8013136,7065.611,7071.256,6988.852,7003.654,7008.8477,7021.541,7030.7773,4073.3562,6983.273,6987.2256,6695.212,6981.842,6989.9175,7055.8477,6956.9243,6983.695,6697.922,5100.7715,6157.096,6200.177,6615.542,6186.9097,6140.554,6189.9595,6162.3525,6161.0557,6160.259,6221.9175,6170.6104,6114.3716,6202.4204,6238.83,6418.953,6169.1343,6182.2983,6182.3105,7315.762,7954.315,7334.0073,7309.247,7275.5166,5219.4717,8918.069,8927.223,8867.109,8893.112,8836.939,8903.465,5380.0186,3226.7605,5972.3403,5946.17,5873.9653,5795.2637,5760.337,5917.9653,6104.9297,5805.3335,5774.7754,5824.7617,5756.9395,6583.752,6523.0864,6572.151,6721.647,6522.4927,5645.4614,5919.014,7660.7314,5783.9814,5351.4653,6494.6133,6480.8477,6620.026,6229.6187,6207.193,3992.3267,6581.2363,4492.922,4599.154,4427.67,4678.851,4802.1567,4755.4717,3730.6633,6431.146,7347.8955,3907.9873,0.21677785,5675.22,5767.7773,6449.71,6785.8784,6738.5273,6786.5757,7759.9443,8040.5737,8987.564,9042.528,7037.1685,7096.6924,7064.6177,7032.994,6066.0195,6123.463,6127.231,5971.846,7807.3823,7806.4927,7792.125,8078.147,7783.2812,5804.3477,6087.0107,5987.035,5970.274,6021.0874,6157.661,6008.3257,6041.24,7351.495,7397.976,7250.8647,6859.516,6861.0796,5114.7856,2138.7559,5166.7866,5398.7637,5322.918,5278.0273,5482.815,6071.0137,6119.2495,6057.19,7765.433,7822.683,8042.855,7759.794,7805.646,5943.262,7872.6807,7576.617,7517.67,7625.6025,7830.7754,7836.0635,6549.3486,6097.363,1639.4221,4005.3262,6871.515,5718.2773,6290.67,6928.469,6507.4116,6144.791,6180.3247,8766.426,8871.792,2989.0415,3958.6907,6122.906,7022.83,6317.728,5161.5444,5825.9746,5482.4214,5492.3438,5443.822,6017.5527,5916.2583,5962.9453,5265.821,6100.4243,6095.4653,5817.6387,6057.9453,6082.2705,6092.7383,6085.5356,5134.89,7425.6626,4014.2761,7034.682,5025.61,7235.521,7147.9336,7186.6772,6999.482,7217.7183,7828.6284,8395.579,7564.6587,7591.1426,7755.144,6569.9897,6553.9907,1729.4288,6578.3003,6545.388,4948.8916,999.82825,5116.478,8005.1304,6328.9663,6173.7886,6698.1104,6610.346,6603.512,6943.0576,6965.9746,7096.405,7137.21,6979.9146,5867.6035,3980.9456,3967.5134,3944.3745,3939.9436,7013.188,7022.277,7012.233,7002.7827,6998.6704,1.0498191,6875.61,6810.7065,6976.696,9106.38,4713.796,5330.759,5409.125,7111.7954,7282.807,7507.6714,6095.7144,5310.297,4489.8643,4479.6978,6708.1597,7818.05,5501.2603,7430.373,6527.273,5844.1284,2.84542,0.0,0.0,10.022442,0.03365538,1.2679597,0.0,1414.7789,2375.815,0.10683018,0.0,0.096479945,5464.0015,5487.821,3484.61,3723.1206,2678.155,2522.5425,2590.4248,4598.448,5814.435,5353.273,4477.6914,4124.4854,4784.0337,3403.7273,6299.426,1789.5195,4876.386,7443.1577,4045.0327,7551.473,5309.4062,4556.0566,6293.1763,6054.0586,6234.282,6195.3057,7607.6626,5881.6416,6101.9565,5938.7974,5323.325,4855.0083,4426.716,0.0644386,6855.7695,5179.5376,3587.71,6988.4233,5271.443,3409.131,1715.1697,6062.256,6140.9077,5976.541,2671.8025,5931.4067,1738.5383,6537.9897,5635.3438,7216.2847,6791.194,6534.804,4559.61,6689.4067,6707.0234,4457.255,5747.7964,360.7385,4938.569,3.525467,5077.0664,0.0,6587.927,4139.97,4602.9424,2840.6892,1571.4463,4448.028,3263.806,6759.24,5486.0,4775.8203,4504.2456,3643.2583,3713.7324,7024.6553,4695.009,0.3898672,5431.151,0.010074018,0.0,6395.0444,6316.1914,4826.6,7661.203,5786.6934,3994.0583,2621.687,3942.2932,4878.061,2232.132,3337.6492,3822.3748,2856.6055,3213.142,3396.3762,3907.533,689.374,2997.651,3872.8503,2817.9006,6292.0435,4533.723,4742.75,4670.558,4245.2153
