,50,100,200,400,600,800,1000,1500,2000,2500,3000,4000,5000,6000,8000,10000,12000,14000,16000
600-high corr,0.000182672,0.000246128,0.000182672,0.000768539,0.053902557,0.969849977,0.064022101,0.000439639,0.000329839,0.00058284,0.00058284,0.001314945,0.001314945,0.001007976,0.000246128,0.000439639,0.000765023,0.001706249,0.0002797
800-high corr,0.000182672,0.000182672,0.000182672,0.000182672,0.00058284,0.064022101,0.344704222,0.001706249,0.000329839,0.00058284,0.000768539,0.001314945,0.001007976,0.001007976,0.001007976,0.000768539,0.001003556,0.007284557,0.000520244
1000-high corr,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.001706249,0.088973012,0.344704222,0.04515457,0.088973012,0.053902557,0.16197241,0.384673063,0.212293836,0.088973012,0.096178547,0.045073786,0.570750388,0.012763008
1500-high corr,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.004586392,0.27303634,0.427355314,0.623176224,0.520522883,0.850106739,0.520522883,0.969849977,1,0.969849977,0.623045531,0.520522883,0.270344141
2000-high corr,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000439639,0.014019277,0.472675594,0.384673063,0.472675594,0.677584958,0.79133678,0.677584958,0.850106739,0.850106739,0.850106739,0.850051025,0.879784301,0.487668353
2500-high corr,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000329839,0.005795359,0.623176224,0.241321593,0.384673063,0.472675594,0.850106739,0.733729996,0.969849977,0.969849977,1,0.384494283,0.850106739,0.236444716
2900-high corr,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000246128,0.007284557,0.16197241,0.623176224,0.79133678,0.850106739,0.570750388,0.384673063,0.969849977,0.307489457,0.677584958,0.909688076,0.427355314,0.775051374
50-high CV gene,0.185876732,0.16197241,0.088973012,0.004586392,0.00058284,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
100-high CV gene,0.003610514,0.009108496,0.002827272,0.053902557,0.909721889,0.037635314,0.001706249,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000439639,0.0002797
200-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.001706249,0.185876732,0.10410989,0.000182672,0.000182672,0.000329839,0.000329839,0.000439639,0.000246128,0.000329839,0.000182672,0.000182672,0.000328133,0.001706249,0.0002797
400-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.00058284,0.037635314,0.472675594,0.000246128,0.000246128,0.000876798,0.001007976,0.002827272,0.001314945,0.00220222,0.000246128,0.000329839,0.001003556,0.004586392,0.0002797
600-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.003610514,0.733729996,0.017257456,0.001007976,0.004586392,0.003610514,0.04515457,0.031209013,0.021133928,0.007284557,0.004586392,0.010108572,0.053902557,0.000702861
800-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000246128,0.00220222,0.384673063,0.112275506,0.005795359,0.017257456,0.017257456,0.088973012,0.130425377,0.075661572,0.04515457,0.021133928,0.025692445,0.212293836,0.003748772
1000-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000246128,0.007284557,0.850106739,0.017257456,0.003610514,0.011329697,0.014019277,0.037635314,0.031209013,0.037635314,0.012577839,0.011329697,0.013983258,0.088973012,0.004848763
1500-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000246128,0.021133928,0.384673063,0.000246128,0.000246128,0.000666601,0.000768539,0.00220222,0.001314945,0.001314945,0.000246128,0.000246128,0.000765023,0.005795359,0.0002797
2000-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000329839,0.025748081,0.241321593,0.000182672,0.000182672,0.000439639,0.00058284,0.00058284,0.000246128,0.000439639,0.000182672,0.000182672,0.000437455,0.002827272,0.0002797
2500-high CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.001007976,0.088973012,0.27303634,0.000182672,0.000182672,0.00058284,0.00058284,0.001007976,0.00058284,0.000768539,0.000182672,0.000246128,0.00058006,0.00220222,0.0002797
3000-high CV gene,0.000181651,0.000181651,0.000181651,0.000181651,0.00058006,0.088852908,0.272855968,0.00058006,0.000328133,0.00058006,0.00058006,0.001003556,0.00058006,0.000765023,0.000244805,0.000328133,0.000761518,0.004571108,0.000277976
50-high feature,0.00058284,0.000329839,0.000439639,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
100-high feature,0.005795359,0.005795359,0.005795359,0.001706249,0.00058284,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
200-high feature,0.00220222,0.000768539,0.00058284,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
400-high feature,0.733729996,0.427355314,0.623176224,0.075661572,0.004586392,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
600-high feature,0.011329697,0.031209013,0.025748081,0.212293836,0.520522883,0.021133928,0.001706249,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000329839,0.0002797
800-high feature,0.003610514,0.017257456,0.017257456,0.031209013,0.520522883,0.427355314,0.007284557,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000768539,0.0002797
1000-high feature,0.000182672,0.000182672,0.000182672,0.000182672,0.000329839,0.011329697,0.909721889,0.025748081,0.006481595,0.009108496,0.009108496,0.023290235,0.021133928,0.011329697,0.014019277,0.011329697,0.011298952,0.064022101,0.006233035
1500-high feature,0.001706249,0.00220222,0.00220222,0.00220222,0.002827272,0.003610514,0.04515457,0.909721889,0.075661572,0.140465048,0.16197241,0.520522883,0.850106739,0.307489457,0.344704222,0.25666037,0.212121918,0.623176224,0.049943003
2000-high feature,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000439639,0.017257456,0.705351372,0.344704222,0.623176224,0.623176224,0.850106739,0.79133678,0.79133678,0.969849977,0.879784301,0.472509068,0.850106739,0.391267279
2500-high feature,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.00058284,0.088973012,0.472675594,0.021133928,0.037635314,0.04928076,0.384673063,0.570750388,0.212293836,0.185876732,0.088973012,0.103979744,0.472675594,0.010112334
2900-high feature,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000768539,0.16197241,0.212293836,0.014019277,0.025748081,0.053902557,0.212293836,0.27303634,0.10410989,0.064022101,0.075661572,0.088852908,0.16197241,0.012763008
50-high_feature_2,0.025748081,0.031209013,0.031209013,0.241321593,0.677584958,0.025748081,0.001007976,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000329839,0.0002797
100-high_feature_2,0.003610514,0.04515457,0.014019277,0.198595759,0.384673063,0.011329697,0.000768539,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000329839,0.0002797
200-high_feature_2,0.021133928,0.064022101,0.025748081,0.427355314,0.27303634,0.007284557,0.000768539,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000246128,0.0002797
400-high_feature_2,0.000439639,0.003610514,0.001007976,0.025748081,0.969849977,0.025748081,0.001706249,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000329839,0.0002797
